jid,formula,band,rank,d_near,d_intra,M_single,M_manifold,Tc_single,Tc_manifold,treatment,M_applied,Tc
JVASP-35528,CdAg2I4,9,2,0.0002965921055340104,0.0002965921055340104,2.86152046001858,1.6356934874859683,0.013637060851875072,6.561813720931148,either,1.6356934874859683,0.013637060851875072
JVASP-35707,HfPt3,46,2,0.0021777275118459727,0.0021777275118459727,0.3510626004154359,0.09326217321722835,1.5597013535743438,748.9059740670699,either,0.09326217321722835,1.5597013535743438
JVASP-35707,HfPt3,47,2,0.0021777275118459727,0.0021777275118459727,0.3407033979468049,0.09326217321722835,1.574123493646925,748.9059740670699,either,0.09326217321722835,1.574123493646925
JVASP-35832,Ca2H3Br,0,2,0.000164423202226871,0.000164423202226871,0.11252762367980805,0.03719863721618645,0.03956020502185532,735.2813897731783,either,0.03719863721618645,0.03956020502185532
JVASP-35832,Ca2H3Br,1,2,0.000164423202226871,0.000164423202226871,0.11257980783485565,0.03719863721618645,0.03957855088045489,735.2813897731783,either,0.03719863721618645,0.03957855088045489
JVASP-36449,Sr3BiP,2,2,0.0048432130037712184,0.0048432130037712184,0.009242157725521625,0.012071674930313126,0.09570689560284039,36.36349289929348,single,0.009242157725521625,0.09570689560284039
JVASP-36449,Sr3BiP,3,2,0.0048432130037712184,0.0048432130037712184,0.009244050839661557,0.012071674930313126,0.09572649969127253,36.36349289929348,single,0.009244050839661557,0.09572649969127253
JVASP-36451,Sr3AsP,2,2,0.00419505484909255,0.00419505484909255,0.021113474235781117,0.03584821022560434,0.18937978973501302,50.57209542520194,either,0.021113474235781117,0.18937978973501302
JVASP-36451,Sr3AsP,3,2,0.00419505484909255,0.00419505484909255,0.021007176957412495,0.03584821022560434,0.18842634379797538,50.57209542520194,either,0.021007176957412495,0.18842634379797538
JVASP-36462,Ca3BiAs,2,2,7.789508025446423e-05,7.789508025446423e-05,2.23932979092226,0.12104655283501267,0.05277285522195801,29.10290883968934,either,0.12104655283501267,0.05277285522195801
JVASP-36462,Ca3BiAs,3,2,7.789508025446423e-05,7.789508025446423e-05,2.2394446618682573,0.12104655283501267,0.05282823378999611,29.10290883968934,either,0.12104655283501267,0.05282823378999611
JVASP-36463,Ca3Sb2,2,2,3.722982979148526e-05,3.722982979148526e-05,1.445513360484986,0.05672098376575674,0.03386756319744043,98.94959436642193,either,0.05672098376575674,0.03386756319744043
JVASP-36463,Ca3Sb2,3,2,3.722982979148526e-05,3.722982979148526e-05,1.4453907613030075,0.05672098376575674,0.033875097916715266,98.94959436642193,either,0.05672098376575674,0.033875097916715266
JVASP-36464,Ca3P2,2,2,6.0999912658843414e-05,6.0999912658843414e-05,2.850766083748242,0.08744734262073789,0.04186851492727652,109.7612684021591,either,0.08744734262073789,0.04186851492727652
JVASP-36464,Ca3P2,3,2,6.0999912658843414e-05,6.0999912658843414e-05,2.8510164959954007,0.08744734262073789,0.04188721366890284,109.7612684021591,either,0.08744734262073789,0.04188721366890284
JVASP-36466,Ba3BiN,0,2,3.651603879983867e-05,3.651603879983867e-05,2.1785950896759863,0.03855821612675632,0.010486616090179687,508.2117192028663,either,0.03855821612675632,0.010486616090179687
JVASP-36466,Ba3BiN,1,2,3.651603879983867e-05,3.651603879983867e-05,2.1787435880188877,0.03855821612675632,0.012682426816343179,508.2117192028663,either,0.03855821612675632,0.012682426816343179
