icsd,site_label,element,shell,site_sym_order,max_rot_order,orbit_conv,orbit_prim,d_doublets,p_doublets,doublet_kinds,n_phi,verdict,d_multiplets,lone_pair,jt_ions,chem_flag
918,O4,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O5,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O6,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O7,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O8,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O9,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O10,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O11,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O12,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O13,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O14,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O15,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,O16,O,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,H1,H,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,H2,H,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,H3,H,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
918,H4,H,-,1,1,1,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
922,Ba1,Ba,-,12,3,2,2,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
922,Co1,Co,3d,12,3,2,2,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
922,O1,O,-,4,2,6,6,,,,,FAIL,1(xz) 1(xy) 1(x2-y2) 1(yz) 1(z2),,,0
924,Na1,Na,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,Na2,Na,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,Zn1,Zn,3d,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,Si1,Si,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,Si2,Si,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,Si3,Si,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O1,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O2,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O3,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O4,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O5,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O6,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O7,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
924,O8,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
963,Ca1,Ca,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
963,Ca2,Ca,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
963,Si1,Si,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
963,O1,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
963,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
963,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
963,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
980,Ta1,Ta,5d,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
980,Na1,Na,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
980,O1,O,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
980,O2,O,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
987,As1,As,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
987,As2,As,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
987,O1,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
987,O2,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
987,O3,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
987,O4,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
987,O5,O,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1000,Fe1,Fe,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
1000,Li1,Li,-,48,4,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(z2+x2-y2),,,0
1000,Cs1,Cs,-,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),,,0
1000,C1,C,-,8,4,24,6,xy+xz,y+z,"other:y+z|{xy,xz}",12.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
1000,N1,N,-,8,4,24,6,xy+xz,y+z,"other:y+z|{xy,xz}",12.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
1001,Fe1,Fe,3d,48,4,4,1,x2-y2+z2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(x2-y2+z2),,,0
1001,Li1,Li,-,48,4,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(yz+xy+xz) 2(z2+x2-y2),,,0
1001,Cs1,Cs,-,24,3,8,2,x2-y2+z2,,"e_g{z2,x2-y2}",4.0,dilute,3(xy+yz+xz) 2(x2-y2+z2),,,0
1001,C1,C,-,8,4,24,6,xy+xz,y+z,"other:y+z|{xy,xz}",12.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
1001,N1,N,-,8,4,24,6,xy+xz,y+z,"other:y+z|{xy,xz}",12.0,dilute,2(xy+xz) 1(x2-y2) 1(yz) 1(z2),,,0
1010,Nb1,Nb,4d,2,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1010,Cl1,Cl,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1010,Cl2,Cl,-,1,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1010,Cl3,Cl,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1036,Na1,Na,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1036,Na2,Na,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1036,Na3,Na,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1036,As1,As,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1036,S1,S,-,1,1,12,12,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1055,Cu1,Cu,3d,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,Cu2+,1
1055,O1,O,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
1055,Cl1,Cl,-,2,2,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,Cu2+,1
1076,La1,La,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
1076,Cu1,Cu,3d,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
1076,O1,O,-,2,2,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
1076,O2,O,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
1084,S1,S,-,2,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1084,S2,S,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1084,C1,C,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1084,N1,N,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1108,Te1,Te,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Te,,1
1108,Na1,Na,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Te,,1
1108,Na2,Na,-,2,2,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Te,,1
1108,O1,O,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Te,,1
1108,O2,O,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),Te,,1
1117,Na1,Na,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1117,Cl1,Cl,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1117,O1,O,-,1,1,12,12,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1120,Zn1,Zn,3d,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1120,Zn2,Zn,3d,2,1,4,4,,,,,FAIL,1(xz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
1120,K1,K,-,2,1,4,4,,,,,FAIL,1(xz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
1120,O1,O,-,1,1,8,8,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1120,O2,O,-,2,1,4,4,,,,,FAIL,1(xz) 1(yz) 1(xy) 1(x2-y2) 1(z2),,,0
1120,O3,O,-,4,2,2,2,,,,,FAIL,1(xz) 1(xz) 1(xy) 1(x2-y2) 1(z2),,,0
1129,Ba1,Ba,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
1129,F1,F,-,8,2,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
1129,Br1,Br,-,8,4,2,2,yz+xz,x+y,"p{x,y}|{xz,yz}",4.0,dilute,2(yz+xz) 1(xy) 1(x2-y2) 1(z2),,,0
1135,Li1,Li,-,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1135,N1,N,-,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1135,O1,O,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1135,O2,O,-,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1135,O3,O,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1135,O4,O,-,4,2,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1135,H1,H,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1135,H2,H,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1135,H3,H,-,2,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1140,Ca1,Ca,-,6,3,1,1,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
1140,Cl1,Cl,-,3,3,2,2,yz+xz|x2-y2+xy,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
1140,O1,O,-,2,2,3,3,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1140,O2,O,-,2,2,3,3,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1140,H1,H,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1140,H2,H,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1141,Ca1,Ca,-,6,3,1,1,yz+xz|xy+x2-y2,y+x,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
1141,Br1,Br,-,3,3,6,6,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",12.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
1141,O1,O,-,2,2,3,3,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1141,O2,O,-,2,2,3,3,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1141,H1,H,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1141,H2,H,-,1,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1144,Na1,Na,-,12,3,3,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
1144,N1,N,-,12,3,3,1,xz+yz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",2.0,PASS,2(xz+yz) 2(x2-y2+xy) 1(z2),,,0
1144,N2,N,-,6,3,6,2,yz+xz|xy+x2-y2,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(xy+x2-y2) 1(z2),,,0
1177,Ba1,Ba,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),Sb,,1
1177,Ba2,Ba,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),Sb,,1
1177,Ba3,Ba,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),Sb,,1
1177,Ni1,Ni,3d,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),Sb,,1
1177,Sb1,Sb,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),Sb,,1
1177,Sb2,Sb,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),Sb,,1
1177,O1,O,-,2,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Sb,,1
1177,O2,O,-,2,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Sb,,1
1177,O3,O,-,2,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Sb,,1
1194,K1,K,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,F1,F,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,F2,F,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,F3,F,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,F4,F,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,F5,F,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,F6,F,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,C1,C,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1194,B1,B,-,1,1,4,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1263,K1,K,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1263,K2,K,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1263,S1,S,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1263,S2,S,-,1,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1264,K1,K,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1264,K2,K,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1264,Se1,Se,-,2,1,4,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),,,0
1264,Se2,Se,-,1,1,8,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1274,Cu1,Cu,3d,8,2,4,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1274,Pb1,Pb,-,8,2,4,1,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1274,K1,K,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1274,O1,O,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(z2) 1(yz),Pb,Cu2+,1
1274,O2,O,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1274,O3,O,-,2,1,16,4,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1274,N1,N,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1274,N2,N,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1274,N3,N,-,4,2,8,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),Pb,Cu2+,1
1301,Na1,Na,-,3,3,4,4,yz+xz|x2-y2+z2,x+z,"e_g{z2,x2-y2}|other:x+z|{xz,yz}",8.0,dilute,2(yz+xz) 1(xy) 2(x2-y2+z2),,,0
1301,Cl1,Cl,-,3,3,4,4,yz+xz|x2-y2+z2,x+z,"e_g{z2,x2-y2}|other:x+z|{xz,yz}",8.0,dilute,2(yz+xz) 1(xy) 2(x2-y2+z2),,,0
1301,O1,O,-,1,1,12,12,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1302,Na1,Na,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1302,Br1,Br,-,3,3,4,4,yz+xy|z2+x2-y2,y+z,"e_g{z2,x2-y2}|other:y+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(xz) 2(z2+x2-y2),,,0
1302,O1,O,-,1,1,12,12,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1303,Ca1,Ca,-,24,3,2,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),,Cu2+,1
1303,Cu1,Cu,3d,8,2,6,3,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
1303,Ge1,Ge,-,6,3,8,4,yz+xy|x2-y2+z2,x+z,"e_g{z2,x2-y2}|other:x+z|{xy,yz}",8.0,dilute,2(yz+xy) 1(yz) 2(x2-y2+z2),,Cu2+,1
1303,O1,O,-,2,1,24,12,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,Cu2+,1
1309,Zr1,Zr,4d,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,F1,F,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,F2,F,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,F3,F,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,F4,F,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,O1,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,O2,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,O3,O,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,H1,H,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,H2,H,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,H3,H,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,H4,H,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,H5,H,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1309,H6,H,-,1,1,2,2,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1321,Li1,Li,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
1321,Cl1,Cl,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
1321,O1,O,-,6,3,2,2,yz+xz|x2-y2+xy,x+y,"p{x,y}|{xy,x2-y2}|{xz,yz}",4.0,dilute,2(yz+xz) 2(x2-y2+xy) 1(z2),,,0
1321,O2,O,-,2,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1321,O3,O,-,2,1,6,6,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(z2),,,0
1321,H1,H,-,1,1,12,12,,,,,FAIL,1(xz) 1(x2-y2) 1(xy) 1(yz) 1(yz),,,0
1322,Te1,Te,-,24,3,4,1,z2+x2-y2,,"e_g{z2,x2-y2}",2.0,PASS,3(xy+yz+xz) 2(z2+x2-y2),Te,,1
1322,Be1,Be,-,6,3,16,4,xz+xy|z2+x2-y2,x+z,"e_g{z2,x2-y2}|other:x+z|{xy,xz}",8.0,dilute,2(xz+xy) 1(yz) 2(z2+x2-y2),Te,,1
1322,O1,O,-,4,2,24,6,,,,,FAIL,1(xz) 1(xy) 1(x2-y2) 1(z2) 1(yz),Te,,1
