jid,formula,spg,dim,band,W_band,M_trg,d_iso,nphi,gap_mean,unif_gap
JVASP-76930,Li2MgGa,71,3,5,0.17826618071643185,0.5773447674366888,0.2505969309073275,4.521676379129118,0.06114061339298455,0.07369682248786551
JVASP-77062,Li2InSb,71,3,1,0.026185673421702305,0.0052194017778535665,2.6994623208305883,1.0311713641864235,0.851262916671516,0.9872337842446391
JVASP-77062,Li2InSb,71,3,1,0.026185673421702305,0.0052194017778535665,0.18814856113770517,1.0311713641864235,0.851262916671516,0.9872337842446391
JVASP-77062,Li2InSb,71,3,2,0.012039133445012062,0.04002037058493275,0.18814856113770517,1.5197957741285402,0.20143722394107272,0.9641187711007619
JVASP-77062,Li2InSb,71,3,2,0.012039133445012062,0.04002037058493275,2.6994623208305883,1.5197957741285402,0.20143722394107272,0.9641187711007619
JVASP-77062,Li2InSb,71,3,3,0.0173085318265791,0.030290609726213967,2.6994623208305883,1.4974351646371888,0.20143722394107272,0.9641187711007619
JVASP-77062,Li2InSb,71,3,3,0.0173085318265791,0.030290609726213967,0.18814856113770517,1.4974351646371888,0.20143722394107272,0.9641187711007619
JVASP-77062,Li2InSb,71,3,4,0.02461712012548567,0.12869714260798615,0.18814856113770517,2.4697280677462503,0.28030905174384174,0.9854062017867605
JVASP-77062,Li2InSb,71,3,4,0.02461712012548567,0.12869714260798615,0.2665412451162186,2.4697280677462503,0.28030905174384174,0.9854062017867605
JVASP-77062,Li2InSb,71,3,5,0.02714125872340789,0.08465810299289937,0.2665412451162186,4.86040760280778,0.28030905174384174,0.9854062017867605
JVASP-77062,Li2InSb,71,3,5,0.02714125872340789,0.08465810299289937,0.06542983895927934,4.86040760280778,0.28030905174384174,0.9854062017867605
JVASP-77062,Li2InSb,71,3,6,0.039637341792628344,0.09325524681877571,0.06542983895927934,3.8541089996644575,0.09138001881650606,0.7363575731758142
JVASP-77062,Li2InSb,71,3,6,0.039637341792628344,0.09325524681877571,0.2665412451162186,3.8541089996644575,0.09138001881650606,0.7363575731758142
JVASP-77062,Li2InSb,71,3,7,0.012569661447527913,0.017223427466029624,0.2665412451162186,3.135077192324852,0.09138001881650606,0.7363575731758142
JVASP-77062,Li2InSb,71,3,7,0.012569661447527913,0.017223427466029624,0.06542983895927934,3.135077192324852,0.09138001881650606,0.7363575731758142
JVASP-77062,Li2InSb,71,3,8,0.13472716893071013,0.31457660082809813,0.06542983895927934,4.942856675135473,0.18685904162274114,0.46567955863787125
JVASP-77062,Li2InSb,71,3,8,0.13472716893071013,0.31457660082809813,0.16200968746722433,4.942856675135473,0.18685904162274114,0.46567955863787125
JVASP-77062,Li2InSb,71,3,9,0.021955894584088753,0.30061712596032175,0.16200968746722433,7.587697805327332,0.18685904162274114,0.46567955863787125
JVASP-77062,Li2InSb,71,3,10,0.07886733607420648,0.15626913597207437,0.16200968746722433,3.7459895764067612,0.10678711324236605,0.17766124301729044
JVASP-77062,Li2InSb,71,3,11,0.07147398821165618,0.04743730368156878,0.16200968746722433,3.3223586306263,0.10678711324236605,0.17766124301729044
JVASP-79710,Na2HgBi,12,3,1,0.0040072395048103004,0.004507055983417179,0.940228387958042,1.0572941311803135,0.5249816080395292,0.9956034756962328
JVASP-79710,Na2HgBi,12,3,12,0.004055606014249591,0.03335002315272354,1.9991657324024903,2.1518455857849474,0.17335710162215695,0.9862188896865784
JVASP-79710,Na2HgBi,12,3,13,0.004761197509959736,0.02541216117556813,1.9991657324024903,2.331689098143208,0.17335710162215695,0.9862188896865784
JVASP-79710,Na2HgBi,12,3,13,0.004761197509959736,0.02541216117556813,0.13380551590447265,2.331689098143208,0.17335710162215695,0.9862188896865784
JVASP-79710,Na2HgBi,12,3,14,0.047824101630211224,0.13746603761407092,0.13380551590447265,3.450355589884475,0.1800764104700681,0.9835658823556168
JVASP-79710,Na2HgBi,12,3,14,0.047824101630211224,0.13746603761407092,0.9242072483543962,3.450355589884475,0.1800764104700681,0.9835658823556168
JVASP-79710,Na2HgBi,12,3,15,0.04562929971841623,0.12474484104391223,0.9242072483543962,4.673643859946847,0.1800764104700681,0.9835658823556168
JVASP-79710,Na2HgBi,12,3,15,0.04562929971841623,0.12474484104391223,0.09069864337547928,4.673643859946847,0.1800764104700681,0.9835658823556168
JVASP-79710,Na2HgBi,12,3,16,0.10919932237464725,0.20364382042921875,0.09069864337547928,5.633701944731448,0.1938576422391814,0.9263110518328662
JVASP-79710,Na2HgBi,12,3,16,0.10919932237464725,0.20364382042921875,0.2385834651361809,5.633701944731448,0.1938576422391814,0.9263110518328662
JVASP-79710,Na2HgBi,12,3,17,0.10615680256037141,0.22443468377904652,0.2385834651361809,5.620228034889852,0.1938576422391814,0.9263110518328662
JVASP-79710,Na2HgBi,12,3,17,0.10615680256037141,0.22443468377904652,0.09069864337547928,5.620228034889852,0.1938576422391814,0.9263110518328662
JVASP-79710,Na2HgBi,12,3,18,0.09118038310331977,0.474721890941082,0.09069864337547928,12.439665128139524,0.3190628958989081,0.42638749727758835
JVASP-79710,Na2HgBi,12,3,22,0.08583889915041443,0.41364323716478835,0.09621572158146185,6.490417271008183,0.13823862072986215,0.8749013793725159
JVASP-79710,Na2HgBi,12,3,23,0.07247491412479867,0.32513358119153246,0.09621572158146185,6.792171641222457,0.13823862072986215,0.8749013793725159
JVASP-80997,ZnNiPd2,71,3,1,0.01241344234271935,0.0006617596549482718,0.1867620652713562,3.8506817670961317,0.01281525014042741,0.7460355178407272
JVASP-80997,ZnNiPd2,71,3,2,0.0016718985953634302,0.003544538977642596,0.15813903736518498,6.39383796301401,0.0017435232626483521,0.7112172184156956
JVASP-80997,ZnNiPd2,71,3,3,0.0015330402113136188,0.0035493781480665054,0.15813903736518498,6.3360365957751466,0.0017435232626483521,0.7112172184156956
JVASP-80997,ZnNiPd2,71,3,4,0.011165131404485606,0.0005833911830350517,0.12664303455481374,7.976636890467863,0.028711855362878402,0.5212770217932282
JVASP-80997,ZnNiPd2,71,3,5,0.007373603408016294,0.0011962359882708312,0.12664303455481374,7.702479499859415,0.028711855362878402,0.5212770217932282
JVASP-81240,Li2MgGa,71,3,1,0.02376997280394022,0.0005920475963605194,3.301422148454823,1.1415480864632894,0.11729480862478486,0.8780689733680713
JVASP-81240,Li2MgGa,71,3,1,0.02376997280394022,0.0005920475963605194,0.09111536036543022,1.1415480864632894,0.11729480862478486,0.8780689733680713
JVASP-81240,Li2MgGa,71,3,2,0.03072694632912576,0.01225187925967073,0.09111536036543022,1.853408395573384,0.3636400318800008,0.9537179145358615
JVASP-81240,Li2MgGa,71,3,2,0.03072694632912576,0.01225187925967073,1.1402119255820944,1.853408395573384,0.3636400318800008,0.9537179145358615
JVASP-81240,Li2MgGa,71,3,3,0.03321725586787938,0.018263421569714985,1.1402119255820944,1.0805853247249995,0.3636400318800008,0.9537179145358615
JVASP-81240,Li2MgGa,71,3,4,0.240120165915521,0.5566384966074329,0.25055771830450047,5.750545212462241,0.06113837605098884,0.07396845057496637
JVASP-81240,Li2MgGa,71,3,5,0.1783968438154404,0.5773445094437268,0.25055771830450047,4.533040834891034,0.06113837605098884,0.07396845057496637
JVASP-81597,LiPbAu2,71,3,1,0.04290794997520564,0.045259227567874,3.81508969635295,2.71897616479671,0.013619099530532365,0.7701478755634111
JVASP-81597,LiPbAu2,71,3,2,0.023394761485276305,0.46035603765481203,0.7733377521782803,12.994429505961365,0.014593810336244108,0.7349299466345818
JVASP-81597,LiPbAu2,71,3,3,0.02247818486821007,0.45866454001914236,0.7733377521782803,11.76625612130484,0.014593810336244108,0.7349299466345818
JVASP-81597,LiPbAu2,71,3,8,0.0011150381051372449,0.5379096586122907,0.062369257738549955,13.643782483949643,0.0005873802105994946,0.22800521384967115
JVASP-81597,LiPbAu2,71,3,9,0.0016852762971790725,0.5378642880286943,0.062369257738549955,13.140703091214244,0.0005873802105994946,0.22800521384967115
JVASP-81597,LiPbAu2,71,3,10,0.007240320538984157,0.46386606842374,0.07197913449466142,14.792825638274316,0.0769185252909874,0.8950593845570204
JVASP-81597,LiPbAu2,71,3,11,0.0116553170375715,0.46839172194964923,0.07197913449466142,14.169002400651943,0.09379571271659888,0.940636356578849
JVASP-81597,LiPbAu2,71,3,24,0.24024356882189313,0.547242972482492,0.3896800149786017,3.049202272880847,0.023644308761783108,0.6936026419964593
JVASP-81597,LiPbAu2,71,3,25,0.2416416484602264,0.5396623862333458,0.3896800149786017,2.969497993349752,0.023644308761783108,0.6936026419964593
JVASP-81597,LiPbAu2,71,3,26,0.01386895029081936,0.15460390374274016,0.3966960440219176,4.035101656944367,0.5635204649656776,0.9307703500266693
JVASP-81597,LiPbAu2,71,3,27,0.03224935597779499,0.17115755374353178,0.3966960440219176,4.374566981161896,0.5475884903530939,0.6958911054849576
JVASP-81634,Si2TcIr,71,3,1,0.3060829590315315,0.03569228794638123,0.34964727022785347,6.125114455614957,0.1918652626214067,0.3250010706886755
JVASP-8367,Ca3BiN,221,3,1,0.3865997644354966,2.6996473229860802,6.103029177803439,2.4882307999248305,0.0064447237729824735,0.0020308200829866514
JVASP-8385,YCoF5,71,3,35,0.07242708426566546,0.03628855774546749,0.32472764949481836,3.134642189197357,0.6692124117174737,0.8381162136684146
JVASP-8385,YCoF5,71,3,36,0.08729134544032652,0.13266311582503842,0.32472764949481836,4.217158414008988,0.3888140378116421,0.7198078031401977
JVASP-8385,YCoF5,71,3,37,0.06206821538459639,0.12973052834401788,0.3066221814865102,2.9297927839908153,0.2485683650230864,0.11474330988139637
JVASP-8385,YCoF5,71,3,38,0.4252620798957073,0.0997678857947408,0.3066221814865102,3.3215245179803485,0.2485683650230864,0.11474330988139637
JVASP-8659,Rb2SnI6,225,3,12,0.36941532808980515,1.4762973064026492,2.549286186055993,3.8126346258357637,0.0014224951257432446,0.019160906172407365
JVASP-8659,Rb2SnI6,225,3,13,0.3711472229940398,1.4765873486680081,2.549286186055993,3.7992013845136476,0.0014224951257432446,0.019160906172407365
JVASP-949,O,12,3,46,0.12588151948238036,0.9998957499869889,0.10259137283607167,11.561622383210194,0.0013915423004167869,0.01611834752929547
